subj,ROI,R2
1,V1,0.0661882543642696
1,V1,0.0049619217953849
1,V1,0.173429312818452
1,V1,0.20927519477409
1,V1,0.0719934317563549
1,V1,0.0706670856144261
1,V1,0.0205048457542302
1,V1,0.0617839853895801
1,V1,0.203026159610243
1,V1,0.00874031484287824
1,V1,-0.000650068880445054
1,V1,0.131499678732013
1,V1,0.175995109806785
1,V1,0.0651496677149242
1,V1,-0.00168657235405889
1,V1,0.0420982192484244
1,V1,0.0366748595748562
1,V1,0.0130916977978935
1,V1,0.0191855643736349
1,V1,0.0451590006038766
1,V1,0.0540954257077805
1,V1,0.0921777236963411
1,V1,0.156861318287609
1,V1,0.0975849075127714
1,V1,0.0777269034444831
1,V1,0.115409185685294
1,V1,0.0925678134460692
1,V1,0.104061089860403
1,V1,0.129837007999767
1,V1,0.190887116500586
1,V1,0.063685330155738
1,V1,0.0246229779178287
1,V1,0.0310177007866603
1,V1,0.126432770824668
1,V1,0.122542449600659
1,V1,0.00427368363367375
1,V1,0.0928439693438476
1,V1,0.0302861590365837
1,V1,0.14112489730536
1,V1,0.130388143572132
1,V1,0.0549757898408162
1,V1,0.0108939109178471
1,V1,0.173222682813351
1,V1,0.104087574143557
1,V1,0.0106060099412963
1,V1,0.0056812178477304
1,V1,0.0358536084858745
1,V1,0.110342284358524
1,V1,0.0696116279069411
1,V1,0.121338871643172
1,V1,0.0601817002884784
1,V1,0.0937918996562008
1,V1,0.0431133530365597
1,V1,0.00750672119402257
1,V1,-0.000249455812046495
1,V1,0.176851265618486
1,V1,0.151122333197015
1,V1,0.0428009272903923
1,V1,0.0774575823957454
1,V1,0.0627434189446584
1,V1,0.00409036739735535
1,V1,0.0660813466515257
1,V1,0.00450057902215917
1,V1,0.000309072592679815
1,V1,0.042066396522552
1,V1,-0.000337248489931774
1,V1,0.0627370304672468
1,V1,0.108038448604868
1,V1,0.122935448153835
1,V1,0.135064049581033
1,V1,0.172216235341509
1,V1,0.0330646934264555
1,V1,0.0935319516661982
1,V1,0.00384535690900589
1,V1,0.0858675355162796
1,V1,0.082462469629189
1,V1,0.258924159863533
1,V1,0.191553717545628
1,V1,0.196310008940712
1,V1,0.151985191110431
1,V1,0.0383264824047277
1,V1,0.123337821722037
1,V1,0.157962910315185
1,V1,0.0287942280181965
1,V1,0.190441643339041
1,V1,0.187789037103302
1,V1,0.0789748096504682
1,V1,0.0227950933504904
1,V1,0.0516061367514313
1,V1,0.0421285095253413
1,V1,0.180182424020589
1,V1,0.0967283322607115
1,V1,-0.00106381659117238
1,V1,0.0204025785192082
1,V1,0.0781639114673947
1,V1,0.0577317820565128
1,V1,0.00618567060522329
1,V1,0.00712997380031027
1,V1,0.15315280235215
1,V1,0.118646196262022
1,V1,0.0434364593903577
1,V1,0.0179483681386138
1,V1,0.0180473730498742
1,V1,0.102741019579126
1,V1,0.063203746204633
1,V1,0.0408419139662501
1,V1,0.127435336537623
1,V1,0.0732029316857756
1,V1,0.257047241374195
1,V1,0.0377607706567463
1,V1,0.0477878137942232
1,V1,0.0351897808386703
1,V1,0.0981863290149201
1,V1,0.0236564957621894
1,V1,0.156593312943998
1,V1,0.166901402789808
1,V1,0.144837368273379
1,V1,0.130014596877521
1,V1,0.158772592699009
1,V1,0.221230678140669
1,V1,0.0508230987665627
1,V1,0.205353743618771
1,V1,0.0238504253088024
1,V1,0.0227675865330623
1,V1,0.027786899795134
1,V1,-0.000771946821104263
1,V1,-0.000590197876177589
1,V1,0.0369554537167121
1,V1,0.0736203474476534
1,V1,0.0313652381441688
1,V1,0.0367863853147746
1,V1,0.0667636806048122
1,V1,0.0553490558228129
1,V1,0.0991493165010585
1,V1,0.0628655037104071
1,V1,0.0629482242183154
1,V1,0.225859483998802
1,V1,0.260843552656849
1,V1,0.0113896696770045
1,V1,0.174725098605357
1,V1,0.0471649314738529
1,V1,0.138492142419455
1,V1,0.232576259049933
1,V1,0.031846281596686
1,V1,0.0152649019582352
1,V1,0.0147328474103006
1,V1,0.0210763170857674
1,V1,0.0186812645990261
1,V1,0.110714414845694
1,V1,0.164379176319585
1,V1,0.0276788660332923
1,V1,0.223109002292534
1,V1,0.127302067243605
1,V1,0.0198687346245302
1,V1,0.12695564671447
1,V1,0.10148222272216
1,V1,0.0798030328421024
1,V1,0.0156671553443156
1,V1,0.023017976871938
1,V1,0.0058910357097231
1,V1,0.00565823218498718
1,V1,0.118903698474193
1,V1,0.158395296096512
1,V1,0.0362770621968318
1,V1,0.181744490246937
1,V1,0.0445179901789121
1,V1,0.0638859455127266
1,V1,0.103790772301167
1,V1,0.0523879849825009
1,V1,0.0480390041992284
1,V1,0.041649777383746
1,V1,0.0962438200325401
1,V1,0.0635447616720897
1,V1,0.0202339327520994
1,V1,0.0593853811128321
1,V1,0.0239762142248127
1,V1,0.00425123246468673
1,V1,0.0500480669136912
1,V1,0.0214613873400389
1,V1,0.150152910558316
1,V1,0.0351270977354445
1,V1,0.0177452238048442
1,V1,0.0294536430592764
1,V1,0.0216077425431132
1,V1,0.131735932364303
1,V1,0.160973816911923
1,V1,0.128887345391041
1,V1,0.132362768824226
1,V1,0.0212814605144905
1,V1,0.212347620100205
1,V1,0.164622240710854
1,V1,0.0415697023986112
1,V1,0.17502580644023
1,V1,0.000328922320224079
1,V1,0.000252008952418614
1,V1,0.117855462662129
1,V1,0.0675883097822657
1,V1,0.112005201825557
1,V1,0.0685072987100728
1,V1,0.0294551799473015
1,V1,0.0752878624009679
1,V1,0.0620346322434653
1,V1,0.0741188517464546
1,V1,0.0328062308851149
1,V1,0.244901825747829
1,V1,0.220268102419583
1,V1,0.0243912488546202
1,V1,0.26243277868972
1,V1,0.110913750156959
1,V1,0.0445801369628042
1,V1,0.0414706694061056
1,V1,0.0422857225961525
1,V1,0.234489286285776
1,V1,0.25100548537738
1,V1,0.0438579118056448
1,V1,0.00682948442344355
1,V1,0.0196184660226839
1,V1,0.00133803758394557
1,V1,0.262365459120925
1,V1,0.229109795802464
1,V1,0.0693353043385584
1,V1,0.00768847390794836
1,V1,0.0785682374478365
1,V1,0.0632451811745449
1,V1,0.151852989908148
1,V1,0.236056981312763
1,V1,0.19325422414514
1,V1,0.0868426584418279
1,V1,0.0361458009295811
1,V1,0.112310059655012
1,V1,0.0883804183314073
1,V1,0.111562066674584
1,V1,0.0349740582492555
1,V1,0.00217300068142318
1,V1,0.0530866946520291
1,V1,0.187056530329455
1,V1,0.130635922331476
1,V1,-0.00115288028340743
1,V1,0.0172009003026101
1,V1,0.146464815679001
1,V1,0.192513226849192
1,V1,0.110736677012947
1,V1,0.108268181135935
1,V1,0.0239689573019385
1,V1,0.134279147087646
1,V1,0.106841095114483
1,V1,0.0258884253970064
1,V1,0.0602346199054663
1,V1,0.221052837116396
1,V1,0.173000264907396
1,V1,0.0174881790295595
1,V1,0.0319057596666448
1,V1,0.0405727830915447
1,V1,0.0337301363087107
1,V1,0.0782768206723614
1,V1,0.0432131877189998
1,V1,0.0984979092306937
1,V1,0.0687634960739215
1,V1,0.0939203914657103
1,V1,0.0246390773756364
1,V1,0.0148302612540486
1,V1,-0.000608066350800351
1,V1,0.126640159378774
1,V1,0.131438083184078
1,V1,0.16636978388485
1,V1,0.00208894100320089
1,V1,0.153528861965379
1,V1,0.116554522665938
1,V1,0.0726242317366189
1,V1,0.0239852000442388
1,V1,0.200611923485842
1,V1,0.0978315143921127
1,V1,0.0368726151921772
1,V1,0.035586589655239
1,V1,0.00472690950417393
1,V1,-0.00101070416885918
1,V1,0.126847496496537
1,V1,0.0278422756622037
1,V1,0.114499143138508
1,V1,0.11484319051417
1,V1,0.0198697036219827
1,V1,0.0507488303344114
1,V1,0.140438467489243
1,V1,0.208021011073963
1,V1,0.0160556518671145
1,V1,0.277566881095171
1,V1,0.286844639970681
1,V1,0.248285698095538
1,V1,0.142640651961255
1,V1,0.109108768573748
1,V1,0.104225680656211
1,V1,0.26088510113904
1,V1,0.255009535649141
1,V1,0.148037748951137
1,V1,0.129638112337293
1,V1,0.138367913757974
1,V1,0.0716610353927783
1,V1,0.0222452752785173
1,V1,0.15009959586177
1,V1,0.0771826995256662
1,V1,0.0834302479388966
1,V1,0.20461425786267
1,V1,0.16210811383931
1,V1,0.129425569847023
1,V1,0.0470670281045097
1,V1,0.0982071822621163
1,V1,0.24519494389189
1,V1,0.180714359787121
1,V1,0.0251830402978044
1,V1,0.00158658390886207
1,V1,0.127063947160159
1,V1,0.016658457962858
1,V1,0.0224604512587372
1,V1,0.144988333717164
1,V1,0.0426979465130316
1,V1,0.0461036869735473
1,V1,0.0899839597656136
1,V1,0.0989249365611832
1,V1,0.11349295061674
1,V1,0.0565648278701812
1,V1,0.282015133624626
1,V1,0.0936472689505052
1,V1,0.00778798661075492
1,V1,0.0201403389038972
1,V1,0.187782304321762
1,V1,0.193018564598227
1,V1,0.0553049367829923
1,V1,0.0854262616534333
1,V1,0.119360010202389
1,V1,0.0413092685601792
1,V1,0.0378780162459184
1,V1,0.0715978560443532
1,V1,0.102458692803701
1,V1,0.0308988627073051
1,V1,0.0527342071544099
1,V1,0.0043172510913192
1,V1,0.00939526520242601
1,V1,0.00235622599381086
1,V1,0.00135830684596239
1,V1,0.0684545153692379
1,V1,0.0327389370820609
1,V1,0.013444100735172
1,V1,0.216126232298639
1,V1,0.000936692271497619
1,V1,0.195390378319451
1,V1,0.165997487386036
1,V1,0.1179031572391
1,V1,0.000339271502087513
1,V1,0.193899866244827
1,V1,0.0888502693947799
1,V1,0.0836944229889289
1,V1,0.155702852022786
1,V1,0.143811258779431
1,V1,0.167951938224948
1,V1,0.0158144913173982
1,V1,0.0190680932338613
1,V1,-0.0010630150320432
1,V1,0.00165273129533211
1,V1,0.00890475334216595
1,V1,0.100204923467481
1,V1,0.0780480612321189
1,V1,0.0708822425486909
1,V1,0.00186152518449495
1,V1,0.109300086635393
1,V1,0.0702237988419389
1,V1,0.0393014013385163
1,V1,0.178964368580504
1,V1,0.0811488048383633
1,V1,0.196910538064648
1,V1,0.0614762115899659
1,V1,0.114208129069616
1,V1,0.0146939020896188
1,V1,0.111681254692518
1,V1,0.0773775086526542
1,V1,0.200314813373757
1,V1,0.0448685918820481
1,V1,0.0405279814983683
1,V1,0.0919463292978131
1,V1,0.0469288214512254
1,V1,0.0699284997241135
1,V1,0.0207519774055236
1,V1,0.165567549779697
1,V1,0.140676719964284
1,V1,0.0959791718470885
1,V1,0.0201567881516611
1,V1,0.0977473924799989
1,V1,0.0307999084688796
1,V1,0.046787429536248
1,V1,0.0278981552250847
1,V1,0.198768833298121
1,V1,0.0560343165262548
1,V1,0.0553972081928207
1,V1,-0.000568831228623945
1,V1,0.00956384204355343
1,V1,0.188344624144098
1,V1,0.205391562668875
1,V1,0.181673484532353
1,V1,0.0169651321026173
1,V1,0.0383710886107207
1,V1,0.0226715201281307
1,V1,0.00489892842253759
1,V1,5.85068308434078e-06
1,V1,0.180720587479497
1,V1,0.00310965126228702
1,V1,0.00603810905177138
1,V1,0.0542858410649971
1,V1,0.12938312593134
1,V1,0.0308203390798818
1,V1,0.00237101988579919
1,V1,-0.000304045370124073
1,V1,0.142245559964688
1,V1,0.119571375504889
1,V1,0.0111656709799528
1,V1,0.174038514071056
1,V1,0.0420524665812135
1,V1,0.12463908852687
1,V1,0.153951848614823
1,V1,0.160109366332804
1,V1,0.148058397211632
1,V1,0.172652153095867
1,V1,0.143776909156543
1,V1,0.000166508102762641
1,V1,0.111991952662078
1,V1,0.153084072871765
1,V1,0.124088789449674
1,V1,-8.29961316081707e-05
1,V1,0.0218064605061034
1,V1,0.167579556225874
1,V1,0.16088571986097
1,V1,-0.00113131346700523
1,V1,0.00212100934532122
1,V1,-3.24811966345706e-06
1,V1,0.0337700955318602
1,V1,0.030748081117244
1,V1,0.0764525238238646
1,V1,0.072808716330217
1,V1,0.0220025873236022
1,V1,0.0559973105848633
1,V1,0.0210901755966956
1,V1,0.0287890452458021
1,V1,0.10592661787943
1,V1,0.143047120520211
1,V1,0.18025414187606
1,V1,0.00525292828538959
1,V1,0.0736537113451038
1,V1,0.0769573650982837
1,V1,0.0244851125685658
1,V1,0.0295809632573227
1,V1,0.000146617864307252
1,V1,0.0106222290479242
1,V1,0.157917364457903
1,V1,0.0717870532733045
1,V1,0.0278036082122285
1,V1,0.0141331271065492
1,V1,0.00213979164839401
1,V1,0.00846760769662497
1,V1,0.0069244647999871
1,V1,0.00339957632492899
1,V1,0.111498672825507
1,V1,0.0135081369066376
1,V1,0.248998430886489
1,V1,0.195149200850805
1,V1,0.112547408290082
1,V1,0.0196479187632873
1,V1,0.132206973193802
1,V1,0.086971199008571
1,V1,0.0597364853139287
1,V1,0.0132335188997622
1,V1,-0.000358848256511113
1,V1,-0.000469329824656528
1,V1,0.000230603585601508
1,V1,0.150334757677486
1,V1,0.10712778667509
1,V1,0.148107561481886
1,V1,0.151478176987369
1,V1,0.137078578666636
1,V1,0.0385251626674244
1,V1,0.109941243075826
1,V1,0.126039901189113
1,V1,0.133651810107129
1,V1,-0.00123401139454304
1,V1,-0.000436631684387345
1,V1,0.0565472819972488
1,V1,0.0289387926015137
1,V1,0.0446554940838659
1,V1,0.0201317032013821
1,V1,0.0260306640833444
1,V1,0.0644595355867042
1,V1,0.000799484159711983
1,V1,-8.61755188621416e-05
1,V1,0.0378693727849598
1,V1,0.0210969741058313
1,V1,0.0308266737736861
1,V1,0.0699097361666886
1,V1,0.0967718957725441
1,V1,0.0102240714112377
1,V1,0.00350037989922486
1,V1,0.00170888932295993
1,V1,0.0433664023862644
1,V1,0.123393687167828
1,V1,0.0988466944493285
1,V1,0.0308903829467012
1,V1,0.0538154419667838
1,V1,0.03749949829591
1,V1,-0.000268449674034055
1,V1,0.033671821720758
1,V1,0.131730240320163
1,V1,0.159944165416543
1,V1,0.136641599918997
1,V1,0.0184097675818556
1,V1,-0.000101814902547681
1,V1,0.127563009030683
1,V1,0.0815909302496519
1,V1,0.00140252468657914
1,V1,-0.000552546806589116
1,V1,0.00119730489616404
1,V1,0.0156354717376253
1,V1,0.0477252737446724
1,V1,0.0282771645186496
1,V1,0.113753481933625
1,V1,0.142823707759148
1,V1,0.0260661917742815
1,V1,0.0143384568656808
1,V1,0.00559221093523032
1,V1,0.0711617694108413
1,V1,0.03348954592855
1,V1,0.0130715766758301
1,V1,0.102718949344138
1,V1,0.0733221355917916
1,V1,0.189491029902748
1,V1,0.00495566079042598
1,V1,0.0667184513679656
1,V1,0.0245005985093111
1,V1,0.00604501307101513
1,V1,0.0965472638300825
1,V1,0.0461256055121981
1,V1,0.0144183514627364
1,V1,0.00862974699704838
1,V1,0.0797949245843743
1,V1,0.0580947308549105
1,V1,0.11358359045653
1,V1,0.213935168004194
1,V1,0.0386354477154802
1,V1,0.0846633847535041
1,V1,0.152253828157384
1,V1,0.177800354300515
1,V1,0.0451637477760182
1,V1,0.0911786785446068
1,V1,0.00995729169637144
1,V1,0.037889916448289
1,V1,0.0686954809489243
1,V1,0.112797508879634
1,V1,0.104083124779383
1,V1,0.0310460982193943
1,V1,0.0238559298836047
1,V1,0.0594421322070105
1,V1,0.0444691063319491
1,V1,0.0326840570723792
1,V1,0.0684330182706243
1,V1,0.0919816427997482
1,V1,0.129770307741593
1,V1,0.0112001100903993
1,V1,0.0467654076369718
1,V1,0.109213161757224
1,V1,0.123583184743929
1,V1,0.245283759556855
1,V1,0.115506629713862
1,V1,0.119155393750646
1,V1,0.0469499420168672
1,V1,0.0398004027584473
1,V1,0.0053382817758289
1,V1,0.0727476252436002
1,V1,0.10250314923146
1,V1,0.149365521088411
1,V1,0.0813093760615207
1,V1,0.0823415116540437
1,V1,0.0364375495578905
1,V1,0.190253568596678
1,V1,0.155394437078467
1,V1,0.14980204759071
1,V1,0.0822823792047579
1,V1,0.215446073993862
1,V1,0.198706854768762
1,V1,0.117710608918818
1,V1,0.110335807396135
1,V1,0.0683822732415376
1,V1,0.0618975413256202
1,V1,0.0187768177755908
1,V1,0.048277685031398
1,V1,0.0834930958058516
1,V1,0.0586676809989996
1,V1,0.0995940462578964
1,V1,0.116011846850691
1,V1,0.112757981564806
1,V1,0.0612020416313924
1,V1,0.0687384057013765
1,V1,0.056601045806828
1,V1,0.00333591787796977
1,V1,0.0145941407875484
1,V1,0.0834455651247753
1,V1,0.101385876785387
1,V1,0.0891831754230853
1,V1,0.0573287964855746
1,V1,0.0452232631976339
1,V1,0.0641178343687641
1,V1,0.0477964921001262
1,V1,0.04957452983068
1,V1,0.0424117227148263
1,V1,0.0216571685785082
1,V1,0.00411775690013511
1,V1,0.00389729416310813
1,V1,0.0606450179642475
1,V1,0.0712409864445414
1,V1,0.104944280060746
1,V1,0.0938817219341471
1,V1,0.121064414274705
1,V1,0.102188629388119
1,V1,0.0456514448987961
1,V1,0.0711885251695527
1,V1,0.0297167931910314
1,V1,-1.75692163789098e-05
1,V1,0.103883106196176
1,V1,0.0844109753396933
1,V1,0.109820516600826
1,V1,0.0847725573550651
1,V1,0.0574347236575263
1,V1,0.139280148013605
1,V1,0.150562736203466
1,V1,0.0493217138888966
1,V1,0.0833196781813426
1,V1,0.0544378394997151
1,V1,0.012789872743452
1,V1,0.0124316333649042
1,V1,0.117977198647172
1,V1,0.113534780633577
1,V1,0.0817552027230399
1,V1,0.102911414824251
1,V1,0.0991665743427996
1,V1,0.100014124386808
1,V1,0.149883504301657
1,V1,0.0730892753556475
1,V1,0.0700043193000237
1,V1,0.0215923143120422
1,V1,0.0142137137107412
1,V1,0.0720795126265334
1,V1,0.136964025304226
1,V1,0.100791165912532
1,V1,0.0426326284780956
1,V1,0.0984840975298157
1,V1,0.0840273460195781
1,V1,0.0849835682896285
1,V1,0.0864694052259035
1,V1,0.140024230899341
1,V1,0.0364549770707023
1,V1,0.213796095548671
1,V1,0.0885149423204499
1,V1,0.108616353233537
1,V1,0.000882687131891269
1,V1,0.0532927811837637
1,V1,0.0731595679275019
1,V1,0.090633743759198
1,V1,0.0699979222551934
1,V1,-1.24813853497052e-05
1,V1,0.0844354930123216
1,V1,0.0748197814087532
1,V1,0.0102533873894042
1,V1,0.00542460905095593
1,V1,0.0206972787072884
1,V1,0.0613318902003401
1,V1,0.0706751504238695
1,V1,0.119982590944919
1,V1,0.126538647657281
1,V1,0.121372546338719
1,V1,0.0978144778310487
1,V1,0.067474825323804
1,V1,0.0967718017752107
1,V1,0.00948760344398508
1,V1,0.0139949055296018
1,V1,0.00976303996579631
1,V1,0.0984108556167224
1,V1,0.10907547823014
1,V1,0.0685094877850106
1,V1,0.00267123034967109
1,V1,0.0381694872715431
1,V1,0.0852441898153238
1,V1,0.100834092192067
1,V1,0.0813699996776299
1,V1,0.00727876486201379
1,V1,0.00327625279358668
1,V1,0.0123531659185213
1,V1,0.0103356657688893
1,V1,0.0765624222672276
1,V1,0.0560302802706624
1,V1,0.0458935793398204
1,V1,0.100827631434195
1,V1,0.0421915403860202
1,V1,0.0435633596944726
1,V1,0.0563548886683366
1,V1,0.0227361472000983
1,V1,0.00527134037667071
1,V1,0.00154486847204327
1,V1,0.043112719983458
1,V1,0.0687298560103714
1,V1,0.0372455418134592
1,V1,0.0452553323372171
1,V1,0.0305795755949083
1,V1,0.0546267474081475
1,V1,0.0533345581825221
1,V1,0.0359694591919357
1,V1,0.0237981223068586
1,V1,0.0146825914539236
1,V1,0.0182728944108017
1,V1,0.073424844761739
1,V1,0.048013654999692
1,V1,0.0449378797819405
1,V1,0.113321045058209
1,V1,0.0814033465964893
1,V1,0.106079762850418
1,V1,0.0411884872507808
1,V1,0.0318672938900859
1,V1,0.00140705122635087
1,V1,0.00526631732996341
1,V1,0.0103544130586953
1,V1,0.0246296444873104
1,V1,0.0120539786272535
1,V1,0.129402321655345
1,V1,0.0825418035591187
1,V1,0.0928776717373352
1,V1,0.142467224998615
1,V1,0.0361029331522322
1,V1,0.0913074258777546
1,V1,0.0120723738834129
1,V1,0.0990323917141492
1,V1,0.162587199803469
1,V1,0.0812481061993965
1,V1,0.0931379522838184
1,V1,0.0526315135240787
1,V1,0.0732919566024801
1,V1,0.114411846157266
1,V1,0.0595040110338731
1,V1,0.244016251774193
1,V1,0.188816450609004
1,V1,0.0111208979915418
1,V1,0.0864066172113179
1,V1,0.115821823539707
1,V1,0.0203640682964211
1,V1,0.062998230451858
1,V1,0.0587420748056672
1,V1,0.0115216524666203
1,V1,0.182449371870235
1,V1,0.111647975499956
1,V1,0.192260587213774
1,V1,0.172966159604574
1,V1,0.111366281638132
1,V1,0.0905600123470097
1,V1,0.146708104732744
1,V1,0.0730266120415327
1,V1,0.00602923892878016
1,V1,0.0348579477431917
1,V1,0.00579046853203069
1,V1,0.0617269186329149
1,V1,-0.000455460503416383
1,V1,0.00478297083348272
1,V1,0.0707431527020304
1,V1,0.0582711998257609
1,V1,0.104653617687489
1,V1,0.135649295040683
1,V1,0.122047605239235
1,V1,0.0437617399602419
1,V1,0.124111825557185
1,V1,0.143576388419363
1,V1,0.00285438606709698
1,V1,0.102378500092844
1,V1,0.0335295302499807
1,V1,0.0192786434087734
1,V1,0.103277460954666
1,V1,0.0434883066758275
1,V1,0.000400007814030046
1,V1,0.112681370296217
1,V1,0.153700879502469
1,V1,0.127955114706436
1,V1,0.118852257841008
1,V1,0.0298124003450757
1,V1,0.103726837800894
1,V1,0.105454403340299
1,V1,0.114994931677124
1,V1,0.0446242636158862
1,V1,0.0367341313294438
1,V1,0.0403557030555856
1,V1,0.00921183555617378
1,V1,0.0252823273698634
1,V1,0.00923482144889604
1,V1,-0.000265429357158009
1,V1,0.08210434912919
1,V1,0.0565722084756193
1,V1,0.0460512340598191
1,V1,0.0324312495231015
1,V1,0.0362205547494104
1,V1,0.0741273407627381
1,V1,0.0755009654818491
1,V1,0.0119052547525396
1,V1,0.0316776699033785
1,V1,0.0780255449889665
1,V1,0.0291859711161344
1,V1,0.0424997556051223
1,V1,0.0528651284758166
1,V1,0.0819312537854641
1,V1,0.00252369643176986
1,V1,0.039411776996203
1,V1,0.031645144381171
1,V1,0.0352074880776771
1,V1,0.00642614046491746
1,V1,0.0175062298363093
1,V1,0.104283630167712
1,V1,0.0727996720546282
1,V1,0.0999441024937517
1,V1,0.0875285072161942
1,V1,0.100771326928843
1,V1,0.0851037440441065
1,V1,0.0492285067317476
1,V1,0.0103930545610205
1,V1,0.00863112098536867
1,V1,0.0131970648958004
1,V1,0.162225221355158
1,V1,0.107196276141213
1,V1,0.0763647300945354
1,V1,0.0875238615571555
1,V1,0.104283381450382
1,V1,0.0100427043710397
1,V1,0.136721334214253
1,V1,0.182794841190576
1,V1,0.0767794687085557
1,V1,0.0290916306302205
1,V1,0.0636181671418527
1,V1,0.119993765304309
1,V1,0.120284341076895
1,V1,0.210826450425165
1,V1,0.210768580594977
1,V1,0.0336394043217994
1,V1,0.0455601833662405
1,V1,0.125676086536426
1,V1,0.107667503436813
1,V1,0.0579778963237403
1,V1,0.0589637973431623
1,V1,0.0381507943496995
1,V1,0.0995499363845636
1,V1,0.0260105050088645
1,V1,0.137417427137729
1,V1,0.134579191909825
1,V1,0.0615742388418612
1,V1,0.0824051787727398
1,V1,0.0970863948219794
1,V1,-0.00185932545642864
1,V1,0.0554899063416877
1,V1,0.0924672716062492
1,V1,0.138790628938578
1,V1,0.168531043582129
1,V1,0.103516612606282
1,V1,0.0808646925909096
1,V1,0.0563834543657596
1,V1,0.0393574436211412
1,V1,0.00813411428062127
1,V1,0.00310188840400438
1,V1,0.0689282300901613
1,V1,0.0801670245414047
1,V1,0.0278934138102647
1,V1,-8.72507529464661e-05
1,V1,0.0941095540621232
1,V1,0.0536822262727548
1,V1,0.0237003920188083
1,V1,0.0658533887638519
1,V1,0.10414443317808
1,V1,0.134364174079047
1,V1,0.147103501844449
1,V1,0.107153823219792
1,V1,0.0988029864690196
1,V1,0.0740437977209324
1,V1,0.0751574654051309
1,V1,0.0945821154544413
1,V1,0.038078489796335
1,V1,0.06865555397472
1,V1,0.0869205176557238
1,V1,0.0464545991576104
1,V1,0.110625286956506
1,V1,0.0856434378612232
1,V1,0.104724202756387
1,V1,0.0326401831351833
1,V1,0.0753585425247119
1,V1,0.0688590003652807
1,V1,0.0636856594955993
1,V1,0.0206294262106496
1,V1,0.0254244241980359
1,V1,0.0163326421887742
1,V1,0.0025743505257676
1,V1,0.0266698681732224
1,V1,0.0399764831580642
1,V1,0.0555043711446628
1,V1,0.041097533345099
1,V1,0.0209085666801141
1,V1,0.0363122587881578
1,V1,0.0574323999089971
1,V1,0.0388560597665446
1,V1,0.011699029406166
1,V1,0.045851077280813
1,V1,0.0274200025744121
1,V1,0.0778396058982794
1,V1,0.103372649128684
1,V1,0.0605816767347966
1,V1,0.0389306169512016
1,V1,0.0504898871716559
1,V1,0.0178573178231431
1,V1,0.0229243305678692
1,V1,0.02273140757461
1,V1,0.00957420438019763
1,V1,0.011154778432029
1,V1,0.0511170090227893
1,V1,0.0341123574171422
1,V1,0.000340312046944014
1,V1,0.0794018043903961
1,V1,0.0948686023520084
1,V1,0.00610584749900073
1,V1,0.0958661364470873
1,V1,0.089507497179669
1,V1,0.0669589215361806
1,V1,0.102023894865274
1,V1,0.0961680093279085
1,V1,0.0645856407554742
1,V1,0.0284090374499347
1,V1,0.0183953622349886
1,V1,0.0024279228713931
1,V1,0.0967644012049785
1,V1,0.130638301896231
1,V1,0.0945923541888173
1,V1,0.0569774791520392
1,V1,0.0578885379948994
1,V1,0.0847057205188345
1,V1,0.110495858630837
1,V1,0.119512604536417
1,V1,0.104570601242667
1,V1,0.0972718739251924
1,V1,0.0029222544508381
